1,5.320607317073172
2,12.146825806451611
3,12.17362105263158
4,12.256808333333332
5,12.214261538461539
6,12.183576666666669
7,12.189692857142857
8,12.067000000000002
9,12.028599999999999
10,12.212570588235295
11,12.261807692307695
12,12.258475
13,12.264862500000001
14,12.273966666666668
15,12.356250000000001
16,12.395078571428572
17,12.504626923076925
18,12.603064516129034
19,12.595085714285716
20,12.654659375
21,12.757188888888889
22,12.68253
23,12.968099999999998
24,12.864181249999998
25,12.455876470588235
26,12.244862500000004
27,12.300314814814815
28,12.23275
29,12.147199999999998
30,12.377829411764706
31,12.345587179487179
32,12.263854761904762
33,12.162420833333334
34,12.170343749999999
35,12.170252
36,12.159714285714285
37,12.151266666666665
38,12.127585
39,12.114270588235293
40,12.193549999999998
41,12.176435294117645
42,12.177873913043477
43,12.132747826086957
44,12.044775999999999
45,12.06556111111111
46,12.188042857142857
47,12.16366875
48,12.155031578947368
49,12.160062499999999
50,12.173355555555554
51,12.211122499999998
52,12.23146
53,12.187966666666666
54,12.182099999999997
55,12.2403
56,12.252505263157895
57,12.196630434782607
58,12.108957894736841
59,12.108703448275863
60,12.160320833333332
61,12.241633333333333
62,12.259911111111112
63,12.294299999999998
64,12.2742875
65,12.221206666666665
66,12.1626
67,12.568138235294114
68,12.563549999999998
69,12.469915789473683
70,12.39578260869565
71,12.254273333333332
72,12.310055555555557
73,12.125087500000001
74,12.514762962962962
75,12.660105555555553
76,12.56704074074074
77,12.30641875
78,12.185689999999997
79,12.192362499999998
80,12.149666666666667
81,12.237554545454545
82,12.196335483870964
83,12.162190476190473
84,12.102780000000001
85,12.117572000000003
86,12.121236842105262
87,12.127862500000003
88,12.13350263157895
89,12.048958823529414
90,12.117846153846159
91,12.134068000000005
92,12.117443750000001
93,12.181055172413796
94,12.173971875000003
95,12.152194999999999
96,12.135437037037038
97,12.089399999999998
98,12.17115
99,12.300071428571428
100,12.195426470588236
